category_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
22,860410.0,48321.0,1616,2345.0,0,0,0
24,2016898.0,34821.0,550,1137.0,0,0,0
27,272721.0,17009.0,684,2978.0,0,0,0
28,1890109.0,87230.0,1414,13766.0,0,0,0
28,255230.0,12647.0,134,570.0,0,0,0
23,972531.0,27975.0,518,592.0,0,0,0
2,853036.0,36501.0,537,2430.0,0,0,0
25,350756.0,5348.0,163,1264.0,0,0,0
25,2001159.0,20869.0,6925,3691.0,0,0,0
26,468166.0,12776.0,358,848.0,0,0,0
22,172276.0,6818.0,216,504.0,0,0,0
17,880379.0,7071.0,540,3410.0,0,0,0
20,1227059.0,37572.0,2188,9861.0,0,0,0
23,2783494.0,94486.0,6048,16127.0,0,0,0
10,5900335.0,135710.0,6312,7001.0,0,0,0
24,524638.0,8709.0,218,748.0,0,0,0
1,1773539.0,80310.0,2516,1855.0,0,0,0
25,926998.0,26543.0,1214,3582.0,0,0,0
10,1257252.0,24341.0,1591,1855.0,0,0,0
26,477479.0,24318.0,735,2795.0,0,0,0
24,6295801.0,221316.0,8622,21259.0,0,0,0
25,142414.0,731.0,581,746.0,0,0,0
23,455732.0,11312.0,1081,1204.0,0,0,0
24,1421765.0,42244.0,852,3243.0,0,0,0
23,500734.0,25712.0,1277,1563.0,0,0,0
28,3380275.0,30398.0,3978,0.0,1,0,0
24,632340.0,45536.0,1729,10033.0,0,0,0
25,7717533.0,40481.0,3013,0.0,1,0,0
17,15897818.0,463139.0,21883,33587.0,0,0,0
26,473237.0,19831.0,908,989.0,0,0,0
24,2309223.0,151419.0,630,5695.0,0,0,0
24,347982.0,15399.0,228,840.0,0,0,0
24,657798.0,14853.0,601,3001.0,0,0,0
26,327212.0,7308.0,222,513.0,0,0,0
10,474144.0,17479.0,443,872.0,0,0,0
10,98938809.0,3037293.0,161812,319502.0,0,0,0
22,681944.0,77276.0,667,5481.0,0,0,0
27,417684.0,11957.0,392,1317.0,0,0,0
24,3103985.0,18091.0,3370,5765.0,0,0,0
28,490733.0,8514.0,556,1481.0,0,0,0
26,2360028.0,66466.0,1449,2655.0,0,0,0
24,4138337.0,13564.0,605,732.0,0,0,0
17,664377.0,5488.0,342,1713.0,0,0,0
10,195567.0,5469.0,303,1051.0,0,0,0
17,2906873.0,13786.0,814,3209.0,0,0,0
22,528551.0,11407.0,254,495.0,0,0,0
20,908008.0,57750.0,2340,8712.0,0,0,0
22,981263.0,29447.0,4535,5576.0,0,0,0
24,443470.0,9664.0,209,822.0,0,0,0
22,402922.0,21001.0,1074,1058.0,0,0,0
23,1082013.0,34497.0,1366,2983.0,0,0,0
10,2376960.0,40021.0,1948,2498.0,0,0,0
24,6130597.0,465867.0,6321,49615.0,0,0,0
24,1230640.0,46969.0,581,3710.0,0,0,0
10,371398.0,83688.0,260,5506.0,0,0,0
24,788036.0,13952.0,481,1085.0,0,0,0
26,292703.0,13623.0,311,1341.0,0,0,0
23,1683790.0,19032.0,2471,2403.0,0,0,0
20,2363293.0,124554.0,4841,8907.0,0,0,0
10,25924568.0,2613905.0,27016,363377.0,0,0,0
24,932020.0,28584.0,237,0.0,1,0,0
10,262624.0,12577.0,160,689.0,0,0,0
24,500395.0,12227.0,693,1552.0,0,0,0
15,389166.0,16975.0,261,518.0,0,0,0
1,1661389.0,6794.0,6882,0.0,1,0,0
28,2648437.0,33128.0,6377,9096.0,0,0,0
17,683629.0,3964.0,823,1182.0,0,0,0
22,4534175.0,415995.0,4710,1855.0,0,0,0
25,1149123.0,5311.0,713,2993.0,0,0,0
24,7684907.0,107698.0,4120,0.0,1,0,0
23,428650.0,4697.0,535,332.0,0,0,0
10,28015706.0,754116.0,81638,87902.0,0,0,0
17,11689144.0,125164.0,11631,69025.0,0,0,0
17,276554.0,3556.0,103,185.0,0,0,0
26,494177.0,22256.0,732,1601.0,0,0,0
1,104659.0,3827.0,120,316.0,0,0,0
26,1447375.0,40761.0,846,2767.0,0,0,0
24,525794.0,13929.0,946,2946.0,0,0,0
28,4975543.0,133578.0,5833,13668.0,0,0,0
24,11792860.0,119044.0,3708,5268.0,0,0,0
10,29197458.0,686097.0,47490,38987.0,0,0,0
25,1102972.0,3941.0,357,1439.0,0,0,0
24,915670.0,10797.0,849,1773.0,0,0,0
24,1731533.0,34956.0,7355,3573.0,0,0,0
26,797069.0,13532.0,818,2193.0,0,0,0
26,621260.0,32999.0,1528,2883.0,0,0,0
10,681944.0,376085.0,7625,18709.0,0,0,0
28,269126.0,2513.0,198,806.0,0,0,0
10,18338828.0,409327.0,10589,27667.0,0,0,0
24,209541.0,10753.0,169,575.0,0,0,0
10,817182.0,42201.0,944,3122.0,0,0,0
10,5522350.0,131479.0,2247,5116.0,0,0,0
1,8773690.0,32434.0,13044,9597.0,0,0,0
24,767508.0,15655.0,2540,5434.0,0,0,0
10,2267638.0,49000.0,609,1574.0,0,0,0
27,1120470.0,31877.0,805,2904.0,0,0,0
24,504316.0,7883.0,143,741.0,0,0,0
10,14934942.0,765926.0,4836,39163.0,0,0,0
10,32024760.0,591702.0,23611,20227.0,0,0,0
24,281885.0,6983.0,243,1212.0,0,0,0
10,1008032.0,36717.0,373,1201.0,0,0,0
17,686582.0,4965.0,205,1288.0,0,0,0
10,5887961.0,263517.0,5785,16153.0,0,0,0
24,390541.0,7733.0,311,447.0,0,0,0
24,2277790.0,82212.0,1375,4293.0,0,0,0
26,1151425.0,55617.0,1161,101179.0,0,0,0
23,2090736.0,25654.0,1725,3053.0,0,0,0
28,307397.0,6733.0,203,560.0,0,0,0
22,8215762.0,164279.0,19213,47898.0,0,0,0
15,3023395.0,90973.0,2343,8411.0,0,0,0
24,506171.0,10146.0,300,728.0,0,0,0
22,5554667.0,176430.0,2949,7530.0,0,0,0
17,575083.0,3632.0,205,1064.0,0,0,0
24,18811104.0,437232.0,9070,31560.0,0,0,0
24,1230274.0,15473.0,286,892.0,0,0,0
28,424171.0,10749.0,986,1554.0,0,0,0
26,2925483.0,51542.0,3425,6403.0,0,0,0
26,295321.0,15163.0,819,1429.0,0,0,0
1,416449.0,20298.0,2269,4315.0,0,0,0
10,681944.0,23308.0,381,926.0,0,0,0
23,356672.0,25842.0,584,2588.0,0,0,0
17,672238.0,10038.0,832,1408.0,0,0,0
20,3202759.0,86348.0,2931,13818.0,0,0,0
24,1042514.0,39126.0,739,3455.0,0,0,0
1,1378395.0,39087.0,5414,5676.0,0,0,0
24,885081.0,39031.0,288,1892.0,0,0,0
23,2570762.0,149387.0,2152,11842.0,0,0,0
10,5791550.0,115258.0,34241,27150.0,0,0,0
24,703203.0,7554.0,858,605.0,0,0,0
24,1076039.0,12555.0,626,976.0,0,0,0
10,2866821.0,157492.0,1420,12757.0,0,0,0
24,1884469.0,55595.0,1333,8863.0,0,0,0
24,779776.0,13210.0,819,822.0,0,0,0
22,1077407.0,53549.0,1125,4707.0,0,0,0
24,603054.0,6564.0,1100,1141.0,0,0,0
26,467851.0,15048.0,182,1497.0,0,0,0
28,2778081.0,242345.0,3671,47573.0,0,0,0
10,2563638.0,50102.0,917,1708.0,0,0,0
24,1266788.0,17162.0,358,830.0,0,0,0
24,250022.0,873.0,113,252.0,0,0,0
24,730529.0,17361.0,4014,3805.0,0,0,0
24,1226830.0,21555.0,842,2724.0,0,0,0
10,777560.0,8719.0,619,520.0,0,0,0
1,1895683.0,91085.0,458,5902.0,0,0,0
23,1672394.0,130279.0,2050,9004.0,0,0,0
10,312676.0,9391.0,333,450.0,0,0,0
24,4921954.0,46416.0,2198,5867.0,0,0,0
1,3102714.0,230710.0,790,47206.0,0,0,0
24,1384456.0,35549.0,734,2556.0,0,0,0
26,879809.0,36931.0,603,4140.0,0,0,0
24,397882.0,14339.0,212,2649.0,0,0,0
27,832796.0,17158.0,655,3703.0,0,0,0
15,1304709.0,20148.0,1003,3431.0,0,0,0
26,2062443.0,91870.0,1071,8327.0,0,0,0
28,961588.0,20997.0,639,2675.0,0,0,0
24,3609856.0,65594.0,12739,9885.0,0,0,0
10,39890531.0,492152.0,76771,36570.0,0,0,0
10,51747671.0,1360087.0,32822,66466.0,0,0,0
10,12619461.0,485469.0,29932,50538.0,0,0,0
10,2022353.0,48671.0,682,2748.0,0,0,0
10,8369723.0,295248.0,2886,10352.0,0,0,0
1,570206.0,4124.0,158,578.0,0,0,0
23,1695829.0,25765.0,1419,1568.0,0,0,0
26,2731185.0,93529.0,2214,11863.0,0,0,0
26,401997.0,16805.0,310,958.0,0,0,0
24,2131702.0,54280.0,4696,10705.0,0,0,0
22,1659538.0,41402.0,3781,5216.0,0,0,0
24,1097018.0,20190.0,1966,3044.0,0,0,0
27,2310168.0,163576.0,1215,15744.0,0,0,0
24,692796.0,16153.0,1807,2726.0,0,0,0
24,481959.0,14249.0,440,3732.0,0,0,0
27,345571.0,8320.0,260,1330.0,0,0,0
26,1936401.0,88238.0,4747,11556.0,0,0,0
28,165223.0,2452.0,265,0.0,1,0,0
24,6231038.0,471010.0,6482,1855.0,0,0,0
17,531125.0,3325.0,212,1263.0,0,0,0
20,2419902.0,126341.0,4968,9005.0,0,0,0
10,26912663.0,2636004.0,27675,366899.0,0,0,0
27,294810.0,8305.0,211,886.0,0,0,0
15,407220.0,17366.0,276,549.0,0,0,0
1,1664324.0,6854.0,6984,0.0,1,0,0
28,2787168.0,34841.0,6685,9381.0,0,0,0
17,699424.0,4029.0,837,1204.0,0,0,0
22,4577227.0,418197.0,4748,36940.0,0,0,0
24,7957820.0,110407.0,4211,0.0,1,0,0
23,446210.0,4975.0,572,353.0,0,0,0
10,29148798.0,766550.0,83166,88852.0,0,0,0
26,502187.0,22496.0,754,1613.0,0,0,0
1,109031.0,4035.0,135,327.0,0,0,0
26,1469630.0,41389.0,861,2774.0,0,0,0
24,536000.0,14064.0,966,1855.0,0,0,0
28,5099952.0,135168.0,5932,13833.0,0,0,0
17,615877.0,18091.0,199,1024.0,0,0,0
24,12027088.0,120823.0,3779,5318.0,0,0,0
25,1116607.0,3991.0,360,1465.0,0,0,0
24,933639.0,10905.0,871,1784.0,0,0,0
24,1761886.0,34692.0,2184,6109.0,0,0,0
26,825739.0,13950.0,854,1855.0,0,0,0
26,626462.0,33202.0,1537,2898.0,0,0,0
10,8557180.0,382699.0,7881,18810.0,0,0,0
24,1426446.0,14885.0,749,746.0,0,0,0
24,733923.0,5508.0,830,615.0,0,0,0
24,212257.0,10853.0,176,574.0,0,0,0
10,825636.0,42469.0,966,3164.0,0,0,0
1,8820367.0,32687.0,13154,9719.0,0,0,0
24,779028.0,15825.0,2577,5510.0,0,0,0
27,1129499.0,32127.0,814,2919.0,0,0,0
24,526486.0,8256.0,153,753.0,0,0,0
24,1062499.0,32276.0,4594,5547.0,0,0,0
24,1062499.0,32276.0,4594,5547.0,0,0,1
24,286637.0,7028.0,244,1214.0,0,0,0
10,3424478.0,79048.0,3650,4037.0,0,0,0
26,9233435.0,605954.0,5722,26319.0,0,0,0
26,1810234.0,114706.0,1503,4543.0,0,0,0
22,1454240.0,141516.0,1841,23633.0,0,0,0
24,3183826.0,73056.0,2988,5593.0,0,0,0
24,396857.0,7846.0,311,448.0,0,0,0
24,2326590.0,83369.0,1399,4368.0,0,0,0
26,1161098.0,55855.0,1166,101328.0,0,0,0
23,1995496.0,53605.0,549,3058.0,0,0,0
23,2105774.0,25782.0,1728,3061.0,0,0,0
27,310068.0,12684.0,122,572.0,0,0,0
24,1173342.0,35541.0,502,1806.0,0,0,0
24,674636.0,11642.0,330,611.0,0,0,0
28,310762.0,6791.0,203,557.0,0,0,0
23,522580.0,7950.0,218,927.0,0,0,0
10,2462285.0,151390.0,1329,7128.0,0,0,0
22,8241193.0,164604.0,19238,47969.0,0,0,0
15,3125772.0,93901.0,2403,8614.0,0,0,0
24,512968.0,10221.0,304,732.0,0,0,0
22,5663546.0,178772.0,2995,7584.0,0,0,0
24,1059189.0,13326.0,168,0.0,1,0,0
1,3009019.0,89995.0,2868,11680.0,0,0,0
24,18918958.0,438154.0,9098,31629.0,0,0,0
24,1240734.0,15577.0,286,894.0,0,0,0
28,427822.0,10812.0,995,1563.0,0,0,0
26,2974858.0,52403.0,3489,6472.0,0,0,0
26,297511.0,15223.0,822,1432.0,0,0,0
1,421573.0,20545.0,2286,4354.0,0,0,0
23,360090.0,25981.0,584,2597.0,0,0,0
24,7308023.0,144410.0,5839,5790.0,0,0,0
17,938623.0,5152.0,524,1578.0,0,0,0
17,683768.0,10133.0,841,1417.0,0,0,0
20,3273366.0,86452.0,2931,13805.0,0,0,0
24,1063375.0,39583.0,749,3484.0,0,0,0
1,1384063.0,39178.0,5429,5681.0,0,0,0
24,904286.0,39393.0,291,1915.0,0,0,0
23,2590287.0,149806.0,2166,11873.0,0,0,0
10,6074179.0,118527.0,35396,1855.0,0,0,0
24,1085033.0,12625.0,626,978.0,0,0,0
24,1908298.0,55993.0,1349,8864.0,0,0,0
24,790388.0,18091.0,827,828.0,0,0,0
22,1087462.0,53713.0,1127,4715.0,0,0,0
26,471945.0,15114.0,184,1492.0,0,0,0
28,2813524.0,244997.0,3688,47960.0,0,0,0
10,2590292.0,50519.0,923,1729.0,0,0,0
24,1287675.0,17321.0,358,832.0,0,0,0
23,1617018.0,47921.0,1253,2833.0,0,0,0
24,251983.0,879.0,113,255.0,0,0,0
24,739852.0,17458.0,4017,3807.0,0,0,0
23,1172628.0,55991.0,1203,35504.0,0,0,0
24,1235911.0,21642.0,842,2739.0,0,0,0
10,804565.0,8952.0,626,529.0,0,0,0
1,1953665.0,92391.0,473,5948.0,0,0,0
23,1685537.0,130917.0,2062,9041.0,0,0,0
10,320276.0,9538.0,337,464.0,0,0,0
24,4973032.0,46924.0,2209,5899.0,0,0,0
1,3132527.0,231420.0,797,47382.0,0,0,0
24,1394264.0,35697.0,738,2561.0,0,0,0
26,890803.0,37169.0,609,4145.0,0,0,0
24,401423.0,14428.0,212,2679.0,0,0,0
15,1309130.0,20192.0,1004,3434.0,0,0,0
26,2087376.0,92367.0,1077,8381.0,0,0,0
23,1358990.0,34579.0,1224,11744.0,0,0,0
28,965733.0,21089.0,644,2678.0,0,0,0
22,1687323.0,24156.0,1755,6241.0,0,0,0
24,3754719.0,67582.0,13207,10055.0,0,0,0
10,41446137.0,502519.0,78095,36974.0,0,0,0
24,3673170.0,212212.0,4165,18529.0,0,0,0
10,12907907.0,490249.0,30218,50805.0,0,0,0
10,2095026.0,49729.0,698,2804.0,0,0,0
1,574412.0,4229.0,158,596.0,0,0,0
23,1724379.0,26040.0,1436,1570.0,0,0,0
26,2741354.0,93731.0,2221,11885.0,0,0,0
26,404986.0,16859.0,312,958.0,0,0,0
28,874634.0,24300.0,3210,4976.0,0,0,0
26,932859.0,37240.0,1269,2874.0,0,0,0
10,5296056.0,122980.0,2022,4518.0,0,0,0
10,2411403.0,193886.0,2563,15739.0,0,0,0
10,18438586.0,487264.0,11915,28473.0,0,0,0
24,928027.0,31374.0,386,1828.0,0,0,0
24,1652804.0,59604.0,842,1063.0,0,0,0
24,2297986.0,112989.0,1516,2848.0,0,0,0
23,7518982.0,319493.0,4322,13582.0,0,0,0
24,59254638.0,1295189.0,47162,139879.0,0,0,0
22,1576105.0,114099.0,1322,16094.0,0,0,0
1,4566973.0,84363.0,10372,11214.0,0,0,0
24,1439258.0,57492.0,2886,4620.0,0,0,0
27,1844008.0,61389.0,2325,6088.0,0,0,0
24,48654951.0,811144.0,33051,48941.0,0,0,0
23,534260.0,13806.0,1338,2419.0,0,0,0
17,4551606.0,41430.0,1018,1793.0,0,0,0
17,17345023.0,415475.0,16586,32172.0,0,0,0
27,1388170.0,116770.0,4372,18598.0,0,0,0
10,13831320.0,395282.0,20532,35732.0,0,0,0
24,6461082.0,70438.0,4600,8690.0,0,0,0
10,2372980.0,67483.0,1330,3599.0,0,0,0
22,892522.0,19874.0,1007,1903.0,0,0,0
10,4244395.0,245110.0,2384,17119.0,0,0,0
28,2547146.0,99674.0,2275,9384.0,0,0,0
24,1087394.0,25698.0,291,2489.0,0,0,0
24,2160231.0,17627.0,15557,9277.0,0,0,0
26,883575.0,49985.0,714,503.0,0,0,0
26,2977964.0,148945.0,4316,10715.0,0,0,0
20,2519858.0,150582.0,10274,26083.0,0,0,0
17,594491.0,15012.0,186,767.0,0,0,0
23,1339587.0,50927.0,1760,2525.0,0,0,0
22,4269447.0,185468.0,2450,19998.0,0,0,0
26,21211851.0,114989.0,14808,5264.0,0,0,0
15,756331.0,30835.0,691,7429.0,0,0,0
23,1191039.0,35371.0,1308,2003.0,0,0,0
20,16935442.0,160896.0,6813,14360.0,0,0,0
26,3644160.0,130698.0,5642,19871.0,0,0,0
10,148689896.0,3094021.0,129502,242039.0,0,0,0
22,2960150.0,56167.0,16290,11566.0,0,0,0
10,15042428.0,330679.0,6158,9174.0,0,0,0
17,2454563.0,101380.0,3099,9189.0,0,0,0
22,4430776.0,161818.0,1602,13330.0,0,0,0
10,4878311.0,65260.0,3353,4554.0,0,0,0
1,24152049.0,429341.0,5175,28740.0,0,0,0
25,1596487.0,17105.0,13512,31931.0,0,0,0
10,4550598.0,67294.0,2532,6390.0,0,0,0
24,1412344.0,42181.0,4211,6357.0,0,0,0
10,2857068.0,155666.0,1660,8375.0,0,0,0
10,4444601.0,141080.0,1480,6188.0,0,0,0
27,760827.0,28605.0,2417,3183.0,0,0,0
23,1273300.0,40109.0,749,1855.0,0,0,0
24,844803.0,2595.0,1016,1410.0,0,0,0
10,921062.0,2863.0,225,760.0,0,0,0
24,14723484.0,190948.0,7913,18386.0,0,0,0
1,1399674.0,33392.0,3165,5070.0,0,0,0
10,14444272.0,115979.0,3509,2190.0,0,0,0
28,3321250.0,66486.0,2417,4602.0,0,0,0
22,2629917.0,72506.0,2484,5318.0,0,0,0
23,683810.0,32941.0,522,28864.0,0,0,0
24,2394452.0,34350.0,1446,5330.0,0,0,0
20,681944.0,140736.0,13108,40684.0,0,0,0
24,5816067.0,216895.0,11660,22775.0,0,0,0
28,796462.0,26506.0,611,1783.0,0,0,0
17,8395058.0,63016.0,4290,5964.0,0,0,0
26,2730841.0,130257.0,2825,11376.0,0,0,0
24,1237869.0,15151.0,749,1983.0,0,0,0
24,267753.0,11966.0,140,820.0,0,0,0
24,794495.0,19735.0,429,5422.0,0,0,0
22,4810584.0,205591.0,2198,24271.0,0,0,0
24,6415756.0,111486.0,16133,15504.0,0,0,0
24,14118990.0,5790.0,593,628.0,0,0,0
19,1447882.0,22701.0,944,3449.0,0,0,0
10,22918328.0,409234.0,35804,36436.0,0,0,0
17,4478472.0,83646.0,2674,6091.0,0,0,0
23,1695926.0,105825.0,1544,7034.0,0,0,0
1,25274694.0,339824.0,13824,29831.0,0,0,0
10,122544931.0,1427436.0,40837,55320.0,0,0,0
26,1739399.0,14348.0,2239,2492.0,0,0,0
10,11415161.0,88781.0,3586,3091.0,0,0,0
26,1469627.0,188652.0,3124,33032.0,0,0,0
24,1199587.0,49709.0,2380,7261.0,0,0,0
24,3906727.0,77378.0,12160,15874.0,0,0,0
10,916128.0,40485.0,1042,4746.0,0,0,0
24,343967.0,16988.0,132,1308.0,0,0,0
25,433833.0,12356.0,307,1129.0,0,0,0
22,3081033.0,60379.0,6857,7796.0,0,0,0
24,704786.0,19880.0,248,669.0,0,0,0
24,735031.0,11734.0,1468,1870.0,0,0,0
28,4700460.0,103430.0,8028,13293.0,0,0,0
1,404162.0,17920.0,79,642.0,0,0,0
26,2567982.0,50065.0,2345,6732.0,0,0,0
24,1957964.0,25829.0,2643,3698.0,0,0,0
27,3445885.0,197843.0,1654,18721.0,0,0,0
24,1030616.0,20251.0,3290,3567.0,0,0,0
19,456475.0,10561.0,337,1384.0,0,0,0
24,963996.0,20323.0,1108,3323.0,0,0,0
24,800873.0,19909.0,744,5017.0,0,0,0
25,241387.0,1488.0,251,1087.0,0,0,0
24,1248343.0,15750.0,1919,1261.0,0,0,0
28,1289899.0,51318.0,1359,4332.0,0,0,0
24,2469801.0,5084.0,1719,567.0,0,0,0
24,2061448.0,5290.0,1861,546.0,0,0,0
27,454162.0,9815.0,330,1489.0,0,0,0
24,158406.0,6773.0,364,947.0,0,0,0
17,769802.0,2777.0,667,1285.0,0,0,0
10,494211.0,28080.0,426,1644.0,0,0,0
24,2227658.0,29191.0,1157,4092.0,0,0,0
24,8289563.0,408385.0,10966,21837.0,0,0,0
23,2271926.0,78125.0,4191,5868.0,0,0,0
23,2058569.0,32574.0,4195,5227.0,0,0,0
24,681944.0,25506.0,740,0.0,1,0,0
24,3513129.0,106481.0,6922,18647.0,0,0,0
26,1207080.0,28615.0,598,1537.0,0,0,0
28,2652713.0,46420.0,4450,5561.0,0,0,0
26,2288505.0,96852.0,5530,12492.0,0,0,0
23,1663506.0,79165.0,1879,36476.0,0,0,0
22,4106029.0,205285.0,2180,11217.0,0,0,0
24,4429079.0,189112.0,22383,1855.0,0,0,0
24,4867281.0,86356.0,10524,3122.0,0,0,0
28,5650991.0,76461.0,2666,12187.0,0,0,0
24,1122213.0,28049.0,1299,1855.0,0,0,0
1,15960127.0,374825.0,3823,9059.0,0,0,0
24,2055638.0,120377.0,752,4872.0,0,0,0
20,13418844.0,258720.0,22805,19877.0,0,0,0
10,2124177.0,81085.0,1321,4019.0,0,0,0
23,165617.0,20572.0,140,1407.0,0,0,0
10,1869585.0,64523.0,1891,5903.0,0,0,0
17,472999.0,3505.0,163,1511.0,0,0,0
10,1201548.0,51670.0,964,4264.0,0,0,0
24,132820.0,1098.0,36,117.0,0,0,0
10,5553138.0,254457.0,3110,10841.0,0,0,0
26,2199487.0,136391.0,1810,11013.0,0,0,0
25,416805.0,2790.0,309,1433.0,0,0,0
26,213901.0,27789.0,634,4400.0,0,0,0
22,1051875.0,47682.0,2335,4726.0,0,0,0
1,7011572.0,508384.0,6398,29667.0,0,0,0
27,298966.0,8979.0,236,944.0,0,0,0
43,1038109.0,20486.0,541,1550.0,0,0,0
24,806633.0,28280.0,842,6115.0,0,0,0
26,153307.0,7184.0,135,1510.0,0,0,0
10,927927.0,32517.0,1939,1991.0,0,0,0
23,2512491.0,25134.0,2183,1906.0,0,0,0
10,183266.0,3960.0,92,321.0,0,0,0
10,5303674.0,235414.0,5767,10359.0,0,0,0
22,624055.0,17694.0,1350,1208.0,0,0,0
25,529088.0,3198.0,317,915.0,0,0,0
1,2410563.0,84741.0,1736,6343.0,0,0,0
24,2217001.0,37132.0,587,1073.0,0,0,0
22,681944.0,51750.0,1682,2458.0,0,0,0
27,300535.0,18104.0,731,3306.0,0,0,0
23,1249560.0,36963.0,603,647.0,0,0,0
28,290397.0,13900.0,145,673.0,0,0,0
28,1998596.0,90100.0,1485,14139.0,0,0,0
2,983059.0,39393.0,609,2639.0,0,0,0
25,446771.0,6629.0,196,1421.0,0,0,0
26,503639.0,13374.0,388,870.0,0,0,0
17,975102.0,7528.0,572,3559.0,0,0,0
10,8295952.0,153102.0,7484,7525.0,0,0,0
22,185585.0,7134.0,231,513.0,0,0,0
24,565053.0,9317.0,227,806.0,0,0,0
25,2097374.0,21376.0,7082,3456.0,0,0,0
23,3164899.0,102993.0,6504,16999.0,0,0,0
20,1284198.0,38378.0,2271,10185.0,0,0,0
1,1848747.0,82125.0,2672,7709.0,0,0,0
10,1282538.0,24637.0,1619,1855.0,0,0,0
24,6760593.0,229250.0,8891,22123.0,0,0,0
25,5841419.0,59399.0,7689,6435.0,0,0,0
23,497624.0,11716.0,1126,1210.0,0,0,0
26,498242.0,25065.0,744,2819.0,0,0,0
23,526982.0,26505.0,1321,1550.0,0,0,0
24,1465052.0,43038.0,867,3335.0,0,0,0
24,660112.0,46708.0,1760,10217.0,0,0,0
17,16502483.0,469567.0,22215,31153.0,0,0,0
25,8082079.0,41422.0,3110,0.0,1,0,0
24,2725757.0,165158.0,730,6148.0,0,0,0
26,377976.0,8233.0,251,612.0,0,0,0
24,371473.0,16588.0,238,870.0,0,0,0
26,493096.0,20351.0,932,1005.0,0,0,0
28,3479762.0,31430.0,4035,0.0,1,0,0
10,116581406.0,3388289.0,186591,354187.0,0,0,0
27,450189.0,12485.0,407,1378.0,0,0,0
22,1281304.0,79570.0,706,5575.0,0,0,0
26,2424948.0,67523.0,1463,2683.0,0,0,0
28,525994.0,8785.0,587,1536.0,0,0,0
24,4256549.0,14114.0,653,797.0,0,0,0
10,224844.0,5910.0,352,1075.0,0,0,0
22,557846.0,11818.0,265,505.0,0,0,0
22,1044482.0,30512.0,4763,5747.0,0,0,0
22,420214.0,21711.0,1115,1069.0,0,0,0
24,480347.0,10354.0,241,935.0,0,0,0
10,380392.0,84533.0,267,5541.0,0,0,0
23,1749656.0,19472.0,2502,2418.0,0,0,0
17,12393064.0,130536.0,12240,70727.0,0,0,0
17,634137.0,4812.0,207,1041.0,0,0,0
10,33397138.0,716273.0,49567,40281.0,0,0,0
10,6144640.0,136870.0,2486,5251.0,0,0,0
10,2735267.0,53311.0,709,1669.0,0,0,0
10,681944.0,790001.0,5539,39470.0,0,0,0
10,39067170.0,639210.0,26279,21279.0,0,0,0
10,1186817.0,18091.0,410,1238.0,0,0,0
26,301767.0,18091.0,828,1436.0,0,0,0
10,1023753.0,24611.0,421,952.0,0,0,0
24,723501.0,18091.0,873,615.0,0,0,0
10,2980691.0,162597.0,1465,13093.0,0,0,0
24,268035.0,2364.0,207,861.0,0,0,0
24,617177.0,6655.0,1157,1149.0,0,0,0
24,298899.0,1502.0,242,486.0,0,0,0
26,833772.0,35258.0,1012,2884.0,0,0,0
28,982180.0,21351.0,652,2689.0,0,0,0
10,55054077.0,1378923.0,33465,67092.0,0,0,0
10,9208165.0,308653.0,3070,10677.0,0,0,0
10,5767032.0,126693.0,2174,4602.0,0,0,0
10,2476190.0,195545.0,2615,15919.0,0,0,0
24,1848104.0,64607.0,758,3947.0,0,0,0
25,681882.0,3789.0,220,2275.0,0,0,0
22,899519.0,19956.0,1060,1921.0,0,0,0
17,603868.0,15155.0,196,783.0,0,0,0
10,139334502.0,1425496.0,119798,83941.0,0,0,0
10,29075706.0,304469.0,14239,10190.0,0,0,0
26,5190938.0,125605.0,8387,4237.0,0,0,0
24,1422262.0,42315.0,4271,6373.0,0,0,0
24,876320.0,2669.0,1172,1458.0,0,0,0
28,176709.0,5043.0,223,1855.0,0,0,0
24,597586.0,9967.0,414,887.0,0,0,0
26,2766173.0,131489.0,2851,11456.0,0,0,0
24,18726265.0,167255.0,27944,12883.0,0,0,0
1,1800130.0,90418.0,1197,2761.0,0,0,0
24,1270251.0,26596.0,348,1691.0,0,0,0
26,1469627.0,188652.0,3124,33032.0,0,0,0
24,1199587.0,49709.0,2380,1855.0,0,0,0
24,3906727.0,77378.0,12160,1855.0,0,0,0
10,916128.0,40485.0,1042,4746.0,0,0,0
24,343967.0,16988.0,132,1308.0,0,0,0
25,433833.0,12356.0,307,1129.0,0,0,0
22,3081033.0,60379.0,6857,7796.0,0,0,0
24,704786.0,19880.0,248,669.0,0,0,0
24,735031.0,11734.0,1468,1870.0,0,0,0
28,4700460.0,103430.0,8028,13293.0,0,0,0
1,404162.0,17920.0,79,642.0,0,0,0
26,2567982.0,50065.0,2345,6732.0,0,0,0
24,1957964.0,25829.0,2643,3698.0,0,0,0
27,3445885.0,197847.0,1654,18721.0,0,0,0
24,1030616.0,20251.0,3290,3567.0,0,0,0
19,456475.0,10561.0,337,1384.0,0,0,0
24,963996.0,20323.0,1108,3323.0,0,0,0
24,800873.0,19909.0,744,5017.0,0,0,0
25,241387.0,1488.0,251,1087.0,0,0,0
24,1248343.0,15750.0,1919,1261.0,0,0,0
28,1289899.0,51318.0,1359,4332.0,0,0,0
24,2471590.0,5085.0,1719,567.0,0,0,0
24,2061448.0,5290.0,1861,546.0,0,0,0
